
ADV SELEKA SC:  Ja, thank you Mr Singh.  Zakharia Kasim Vahid? 
MR SINGH:  No. 
ADV SELEKA SC:  Ashok is already there.  David CliveHersowich?   
MR SINGH:  No. 
ADV SELEKA SC:  Veronica Ragavan? 
MR SINGH:  I do. 
ADV SELEKA SC:   Govender.  How do you know her? 
MR SINGH:  Mr Chair, she was either the CEO or had some position within Oak Bay Resources or Tegeta at some stage.  So I had interactions with her.  
ADV SELEKA SC:  You have interacted with her? 
MR SINGH:  Yes. 
ADV SELEKA SC:  Okay.  What, do you mind telling the Chairperson what the purpose was of the interaction? 
MR SINGH:  I was explaining to the Chairperson that if it is indeed the same Ms Ragavan who worked at Tegeta or either Oak Bay, she was we interacted relating to I think the pre-payment for 659. 
ADV SELEKA SC:  The 659 payment. 
MR SINGH:  Yes.  
ADV SELEKA SC:  Which we will come to when we deal with the Tegeta transactions.
MR SINGH:  Indeed so.  
ADV SELEKA SC:  Ja, oh I see.  Then Chair, we go to Mr Singh’s affidavit on page 482.  In the same Transnet Bundle 5(B).  482, paragraph 63, 64, 65.  
MR SINGH:  The page number again sir?  Page number?
ADV SELEKA SC:  482.  So your answer is to, at paragraph 1.13.7, return trip to Dubai 11 June 2015 to 15 
June 2015.  Paragraph 63 says:“I confirm that I travelled to return to Dubai on the dates set out above.”Now again to your earlier explanation, this will be a private trip. 
MR SINGH:  That is correct. 
ADV SELEKA SC:  64 says, Mr Singh your private trips, I know we have not asked this.  If you are able to tell theChairperson when they are private what is it?  Is it a holiday you are taking to Dubai or is it something you cannot disclose because it is private and personal? 
MR SINGH:  Mr Chair, at this point I would like to believe that they are private and personal.  
ADV SELEKA SC:  Okay.  64 says:“I have no knowledge whether the individuals listed in this paragraph were in Dubai during the period mentioned, since I have not been provided with any proof thereof.”
65 says:“Lastly I take note of the allegation that I allegedly share the flight with Ashok Narayan.  I however deny that I knew that he was on the same flight.”I see that you do not deny knowing him.  
MR SINGH:  Mr Chair, the forensics did not ask for us to confirm whether we knew these individuals.  
ADV SELEKA SC:  Is it because you heard my learned friend whisper that? 
MR SINGH:  No. 
ADV SELEKA SC:  Because she just said that now.  You are not allowed to testify. 
MR SINGH:  No sir, I did not. 
CHAIRPERSON:  Ja.
ADV SELEKA SC:  She whispered that Chair.  
CHAIRPERSON:  Yes. 
ADV VAN DEN HEEVER SC:  Chairperson, it was not to assist my client.  I mean if Mr Seleka read the notice he would have clearly seen that it does not ask do you know these people or not. 
CHAIRPERSON:  Yes, but I do not think you should interfere.  
ADV VAN DEN HEEVER SC:  It was not to interfere Chairperson, not at all.
CHAIRPERSON:  Ja, okay alright.  Let us continue.  
ADV SELEKA SC:  Thank you Chair.  Obviously Chair I can traverse issues beyond the directive to Mr Singh.  Mr Singh, then let us go back to, sorry.  Chair, you do not have any question before?
CHAIRPERSON:  Are you done, are you done with having dealt with 22.7? 
ADV SELEKA SC:  No, we are still ...[intervenes]  
CHAIRPERSON:  You are at 22.6? 
ADV SELEKA SC:  No, we are still at, we are just finishing 22.5. 
CHAIRPERSON:  Ja, let us move on to 22.6 and 22.7 and let us finish that part. 
ADV SELEKA SC:  Yes.  Mr Singh, back to Ms Suleiman’s 
affidavit.  Paragraph 22.6.  Now:“A booking was requested by Mr Singh for Mr Singh and partner to fly from Johannesburg on 15 December 2015 to Dubai and back to Johannesburg on 24 December 2015.  Mr Singh and his partner were issued with ticket numbers 691663661 and 691663662 respectively see SS20.  The total cost of R140 000-00 was charged to Mr Essa’s account, see SS21.  From my recollection I received a call from Mr Singh who informed methat a driver would be dropping off cash to settle the account.  As per Mr Singh’s advice, the driver dropped off the cash on I attach hereto the receipt issued, dated 21 December 15, see SS22.  After receipt of the cash, wegave it to a friend of ours who in turn did an EFT to the Travel Excellence FNB account in an amount of R140 000-00 on 21 December 15, see SS23.  We sometimes do this in order to avoid having to pay a cash deposit fee if we deposited the cash at the bank.” Now the same questions follow Mr Singh.  Do you confirm your alleged request for yourself and your partner to Travel Excellence for the trip on the date 15 December 15 to 24 December 2015?
MR SINGH:  I do so sir.  
ADV SELEKA SC:  And the place as mentioned, from Johannesburg to Dubai and back to Johannesburg? 
MR SINGH:  That is correct.  
ADV SELEKA SC:  The amount, hundred and forty thousand, do you also confirm it? 
MR SINGH:  Mr Chair, if we have regard to the amount ...[intervenes]  
CHAIRPERSON:  Or subject to the usual concerns that you have raised.
MR SINGH:  Yes, Mr Chair.  
ADV SELEKA SC:  Ja, and the ...[intervenes] 
CHAIRPERSON:  The driver. 
ADV SELEKA SC:  The way in which payment was made? 
MR SINGH:  Mr Chair, as before ...[intervenes] 
ADV SELEKA SC:  Ja.  
MR SINGH:  I do confirm that I made the payment. 
CHAIRPERSON:  Yes, okay. 
ADV SELEKA SC:   You cannot recall how you made the payment? 
MR SINGH:  That is correct.  I confirmed that the payment was made by me. 
CHAIRPERSON:  You confirm that you made the payment, what you cannot confirm is whether it was cash ...[intervenes] 
MR SINGH:  Yes.  
CHAIRPERSON:  Or EFT. 
MR SINGH:  Or driver.  
CHAIRPERSON:  Ja.  Or a driver, did you say or a driver? 
MR SINGH:  Yes, Mr Chair as before yes. 
CHAIRPERSON:  Okay, alright.  
ADV SELEKA SC:  Thank you Chair.  There is again in this case a correlation in the directive, in the Eskom, Transnet Bundle 5(B), page 428.   
MR SINGH:  Sorry Mr Chair, before we go there.  Are wegoing to deal with the discrepancies on the ...[intervenes]  
CHAIRPERSON:  The invoice? 
MR SINGH:  Yes.  
CHAIRPERSON:  Well, I understood you to be saying as far as the invoice is concerned, subject to your concernthat you have expressed in regard to other bookings, about the discrepancy, you had no problem with the amount.  I understood you to be saying that. 
MR SINGH:  No, no I am just saying that the amount in this case is relatively large. 
CHAIRPERSON:  Relatively? 
MR SINGH:  Large. 
CHAIRPERSON:  Oh, okay.  Let us, ja let us deal with that.  Okay, what would you like to say about it? 
MR SINGH:  Mr Chair, if you go again to 1565.32.
CHAIRPERSON:  Yes.  
MR SINGH:  As you will see, as we raised before Mr Chair, the airport tax, the air fare seems to be correct when cross-referenced to the Serendipity invoice which is reflected on 1565.33.  but the airport taxes are completely misrepresented and if you then look Mr Chair, the total of the Serendipity invoice is in the region of about R95 500-00.  Yet the amount that is then on the invoice, is hundred and forty thousand.So Mr Chair, thesediscrepancies are rather large.  
CHAIRPERSON:  Ja.  
MR SINGH:  And even if I was generous Mr Chair, I would not be paying ...[intervenes]  
CHAIRPERSON:  Ja.
MR SINGH:  Such large discrepancies.  
CHAIRPERSON:   Yes, yes. 
MR SINGH:  And Mr Chair, lastly again.  If you add up all these numbers that appear on this tax invoice, they actually do not come to hundred and forty thousand.  They actually come to R146 560, 144 560. 
CHAIRPERSON:   Ja, okay, okay. 
ADV SELEKA SC:   Did they give you a discount? 
MR SINGH:   Sorry? 
ADV SELEKA SC:  Did they give you a discount? 
MR SINGH:   Well it seems like I was overcharged firstly and then they decided to give me a discount. 
CHAIRPERSON:   Ja, okay, alright.  Mr Seleka? 
ADV SELEKA SC:   Ja, thank you Chair, and I also see that the tax invoice doesn’t only include tickets it also includes what appears to be Dubai visas, amounts to multiple entry and then the ticketing fee. 
MR SINGH:   That is correct. 
ADV SELEKA SC:   H’m.   
MR SINGH:   There’s a correlation again Chair.
CHAIRPERSON:   H’m. 
ADV SELEKA SC:   Sorry Mr Singh how would you receive invoices from Travel Excellence? 
MR SINGH:  I think it was on WhatsApp or some sort of communication.
ADV SELEKA SC:   H’m on WhatsApp? 
MR SINGH:   Yes. 
ADV SELEKA SC:   Or? 
MR SINGH:   I would think it’s WhatsApp, I don’t think – at that time I didn’t really maintain an email address or private email address but I think it would have been on WhatsApp. 
ADV SELEKA SC:   I thought the CFO would be fastidious about these things? 
MR SINGH:   Well as it relates to my own personal stuff I’mnot sloppy. 
CHAIRPERSON:   H’m okay what page Mr Seleka? 
ADV SELEKA SC:   Page – Transnet 5(B) page 428. 
CHAIRPERSON:   That’s Transnet Bundle 5? 
ADV SELEKA SC:   Yes, 113.8. 
CHAIRPERSON:   Ja. 
ADV SELEKA SC:   You are there, Mr Singh, it relates to a trip to Dubai between 15 December 2015 and 24 December 15, that corresponds with paragraph 22.6 in Ms Suleiman’s affidavit,“The following individuals were in Dubai during the same period, Marc Henry – ja those difficult names, Henry, John, Paul …[Indistinct], Zanier Verbeek, do you know that person Mr Singh? 
MR SINGH:   No I do not know anyone of these.
ADV SELEKA SC:   Hamza Farooqui, I’ve already asked you, Soojang Dejon[?], Ashrack Narajan[?], Idam Essa. 
MR SINGH:   No. 
ADV SELEKA SC:   You don’t know him, he seems to be related to Mr Essa? 
MR SINGH:   I would assume so. 
ADV SELEKA SC:   Zeenat Osmani[?] do you know him? 
MR SINGH:   No. 
ADV SELEKA SC:   Sureya Kent Singana[?]. 
MR SINGH:   No.
ADV SELEKA SC:   Artie Gupta, you know, Shubange Gupta? 
MR SINGH:   No. 
ADV SELEKA SC:   You don’t know? 
MR SINGH:   No. 
ADV SELEKA SC:   Amankant Singana[?] 
MR SINGH:   No. 
ADV SELEKA SC:   Chasank Singana[?] 
MR SINGH:   No. 
ADV SELEKA SC:   Duduzane Zuma?
MR SINGH:   No. 
ADV SELEKA SC:   Duduzane Zuma? 
MR SINGH:   No. 
ADV SELEKA SC:   You don’t know Mr Duduzane Zuma? 
MR SINGH:   Well, I know of him.
ADV SELEKA SC:   Oh, you’ve never met him? 
MR SINGH:   No. 
ADV SELEKA SC:   Mogammed Rafique Bagus. 
MR SINGH:   No. 
ADV SELEKA SC:   Rajesh Kumar Gupta? 
MR SINGH:   No. 
ADV SELEKA SC:   Yes? 
MR SINGH:   Sorry yes. 
ADV SELEKA SC:   Yes, Edward Mziwoxolo Zuma? 
MR SINGH:   No.
ADV SELEKA SC:   Jan Hendrik Christiaan Smal? 
MR SINGH:   No. 
ADV SELEKA SC:   Seipati Sylvia Dlamini? 
MR SINGH:   No. 
ADV SELEKA SC:   Thabo Sylvester Johnson. 
MR SINGH:   No. 
ADV SELEKA SC:   Shamim Shaik? 
MR SINGH:   No. 
ADV SELEKA SC:   Marco Rottenberg? 
MR SINGH:   No.
ADV SELEKA SC:   Tokyo Sexwale? 
MR SINGH:   No. 
ADV SELEKA SC:   You don’t know Mr Tokyo Sexwale 
MR SINGH:   No sir, I know of him but I don’t know him. 
ADV SELEKA SC:   Tokyo Masima Gabriel Sexwale.  Janow Alphen de Kock? 
MR SINGH:   No sir. 
ADV SELEKA SC:   Sakiya Vulga. 
MR SINGH:   No sir. 
ADV SELEKA SC:   Fana Hlongwane? 
MR SINGH:   No sir. 
ADV SELEKA SC:   Xolisa Kennedy Memani? 
MR SINGH:   No sir. 
ADV SELEKA SC:   Tato Motwe. 
MR SINGH:   No.
ADV SELEKA SC:   Surely?  Your answer? 
MR SINGH:   No. 
ADV SELEKA SC:   No.  Patiswa Gift Magashule? 
MR SINGH:   No sir. 
ADV SELEKA SC:   David Clive Haskovitch? 
MR SINGH:   No sir. 
ADV SELEKA SC:   Sumati Neil Jacobs? 
MR SINGH:   No sir. 
ADV SELEKA SC:   Ayanda Dlodlo? 
MR SINGH:   No sir.
ADV SELEKA SC:   Madwikano Imogen Mashazi? 
MR SINGH:   No. 
ADV SELEKA SC:   Zachariah Cassim Mahied? 
MR SINGH:   No. 
ADV SELEKA SC:   Paul Shondlo Flati?
MR SINGH:   Not too sure, if it is the ex CFO of Eskom. 
ADV SELEKA SC:   Yes. 
MR SINGH:   I may have met him once or twice in CFO forums that – for SOC’s so I don’t really recall but if I did in that circumstance. 
ADV SELEKA SC:   Yes, David Douglas Des van Rooyen? 
MR SINGH:   No sir. 
ADV SELEKA SC:   So you know of him? 
MR SINGH:   I know of him but I don’t know him. 
ADV SELEKA SC:   Ja, Prosper Ladislas Abessi?
MR SINGH:   No sir. 
ADV SELEKA SC:   Mohamad Noah Kapati? 
MR SINGH:   No. 
ADV SELEKA SC:   You know of him? 
MR SINGH:   Mr Mohamad Noah Kapati? 
ADV SELEKA SC:   Yes. 
MR SINGH:   No. 
ADV SELEKA SC:   Kupdan Terran Moodley? 
MR SINGH:   Kovendran Moodley? 
ADV SELEKA SC:   Yes.
MR SINGH:   No sir.  I know of him. 
ADV SELEKA SC:   You know of him? 
MR SINGH:   Yes. 
ADV SELEKA SC:   How do you know of him? 
MR SINGH:   Sorry sir?
ADV SELEKA SC:   How do you know of him? 
MR SINGH:   Because of all the articles that have been written, I don’t have a relationship. 
ADV SELEKA SC:   No, no that’s fine but I just want to know how do you know of him? 
MR SINGH:   Because of the media articles. 
ADV SELEKA SC:   To what effect? 
MR SINGH:   In terms of the allegations relating to his involvement in …[indistinct – dropped voice]. 
ADV SELEKA SC:   His involvement in Regiments?
MR SINGH:   The allegations relating to Regiments and the – I don’t know what you want to call them, the alleged relationship that he has with Regiments. 
ADV SELEKA SC:   You’ve never met him through Regiments? 
MR SINGH:   No sir. 
ADV SELEKA SC:   Ashu Chala? 
MR SINGH:   No sir, I may have met Mr Ashu at the Gupta residence but that would be limited to that. 
ADV SELEKA SC:   Yes, so you have been…[intervenes].
CHAIRPERSON:   You know Mr Seleka, Mr Singh if necessary can do a supplementary affidavit to say which one of these people he knows which ones he doesn’t know. 
ADV SELEKA SC:   Okay. 
CHAIRPERSON:So maybe you can devote yourquestioning to more substantive things. 
ADV SELEKA SC:   Yes Chair. 
CHAIRPERSON:   Ja. 
ADV SELEKA SC:   Thank you, oh, sorry but can I follow up on this question Chair, which I just had? 
CHAIRPERSON:   Ja. 
ADV SELEKA SC:   Mr Singh you said you might or may have met him at the Gupta residence? 
MR SINGH:   Yes. 
ADV SELEKA SC:   Is that in Saxonwold?
MR SINGH:   Yes. 
ADV SELEKA SC:   You have been there? 
MR SINGH:   Yes. 
ADV SELEKA SC:   A couple of times? 
MR SINGH:   As I’ve testified to the Commission already. 
ADV SELEKA SC:   Yes. 
CHAIRPERSON:   I’m sorry I didn’t hear the answer. 
MR SINGH:   I said, as I’ve testified to the Commission already, Mr Chair. 
CHAIRPERSON:   Well he asked a few times or a numberof times. 
ADV SELEKA SC:   A couple of times.   
CHAIRPERSON:   A couple of times. 
MR SINGH:   Now you ask me to remember my response that I gave three or four weeks ago.
